transaction_id,merchant,customer_id,timestamp,amount_inr,currency,method,status,failure_reason,retryable,historical_recovered
TXN-041408,EduPrime,CUST-07124,2026-08-12T20:14,1970.12,INR,wallet,success,,false,false
TXN-041409,EduPrime,CUST-05565,2026-08-04T15:03,1518.11,INR,card,success,,false,false
TXN-041410,UrbanKart,CUST-03241,2026-07-18T06:27,252.04,INR,upi,success,,false,false
TXN-041411,UrbanKart,CUST-08263,2026-07-05T13:12,2336.25,INR,upi,success,,false,false
TXN-041412,FitSpace,CUST-07452,2026-09-03T13:28,5984.06,INR,netbanking,success,,false,false
TXN-041413,FitSpace,CUST-00280,2026-07-14T22:42,2226.96,INR,upi,success,,false,false
TXN-041414,EduPrime,CUST-03345,2026-07-19T19:54,2512.57,INR,upi,success,,false,false
TXN-041415,CloudKitchen,CUST-02528,2026-07-19T08:57,6795.47,INR,upi,success,,false,false
TXN-041416,NovaMart,CUST-06217,2026-08-16T23:16,2437.8,INR,netbanking,success,,false,false
TXN-041417,CloudKitchen,CUST-01732,2026-07-25T17:22,418.45,INR,netbanking,success,,false,false
TXN-041418,UrbanKart,CUST-02436,2026-08-26T03:39,2025.97,INR,card,success,,false,false
TXN-041419,NovaMart,CUST-07671,2026-09-02T14:43,3040.67,INR,netbanking,success,,false,false
TXN-041420,EduPrime,CUST-05174,2026-08-07T20:32,4908.98,INR,netbanking,success,,false,false
TXN-041421,CloudKitchen,CUST-05879,2026-08-23T06:24,518.29,INR,card,failed,insufficient_funds,true,true
TXN-041422,NovaMart,CUST-04041,2026-08-15T08:45,6120.31,INR,upi,success,,false,false
TXN-041423,FitSpace,CUST-00088,2026-07-27T14:51,407.82,INR,upi,success,,false,false
TXN-041424,NovaMart,CUST-00882,2026-07-17T06:15,6923.67,INR,netbanking,success,,false,false
TXN-041425,NovaMart,CUST-06196,2026-08-07T09:35,707.97,INR,wallet,success,,false,false
TXN-041426,UrbanKart,CUST-00837,2026-07-30T17:35,3194.22,INR,upi,success,,false,false
TXN-041427,NovaMart,CUST-02711,2026-08-30T15:40,1581.26,INR,netbanking,success,,false,false
TXN-041428,EduPrime,CUST-02334,2026-07-31T02:41,1441.38,INR,upi,success,,false,false
TXN-041429,FitSpace,CUST-05367,2026-08-11T23:16,2027.19,INR,wallet,success,,false,false
TXN-041430,FitSpace,CUST-07169,2026-07-25T03:19,647.58,INR,upi,failed,network_error,true,false
TXN-041431,NovaMart,CUST-07577,2026-08-15T03:37,297.85,INR,netbanking,success,,false,false
TXN-041432,UrbanKart,CUST-01026,2026-09-02T02:28,2168.23,INR,wallet,failed,temporary_bank_issue,true,true
TXN-041433,EduPrime,CUST-08495,2026-07-12T20:57,2305.84,INR,netbanking,success,,false,false
TXN-041434,NovaMart,CUST-03912,2026-08-23T07:05,3009.46,INR,netbanking,success,,false,false
TXN-041435,NovaMart,CUST-04851,2026-08-12T00:48,529.31,INR,card,success,,false,false
TXN-041436,EduPrime,CUST-03513,2026-08-25T21:46,1249.12,INR,upi,success,,false,false
TXN-041437,NovaMart,CUST-00346,2026-08-16T21:36,368.44,INR,netbanking,failed,authentication_failed,false,false
TXN-041438,CloudKitchen,CUST-05895,2026-07-24T04:45,4386.14,INR,wallet,success,,false,false
TXN-041439,EduPrime,CUST-07006,2026-09-02T01:45,746.12,INR,netbanking,success,,false,false
TXN-041440,EduPrime,CUST-06072,2026-07-26T11:39,4951.75,INR,card,success,,false,false
TXN-041441,NovaMart,CUST-02272,2026-08-21T02:59,1320.55,INR,wallet,success,,false,false
TXN-041442,CloudKitchen,CUST-00864,2026-07-28T02:09,663.69,INR,upi,success,,false,false
TXN-041443,CloudKitchen,CUST-05046,2026-08-26T16:56,6070.64,INR,netbanking,success,,false,false
TXN-041444,UrbanKart,CUST-07514,2026-08-03T03:33,3531.75,INR,netbanking,success,,false,false
TXN-041445,EduPrime,CUST-03961,2026-08-02T01:03,3561.76,INR,wallet,success,,false,false
TXN-041446,NovaMart,CUST-01258,2026-07-08T13:47,1766.78,INR,wallet,success,,false,false
TXN-041447,FitSpace,CUST-01273,2026-07-09T05:39,818.2,INR,card,success,,false,false
TXN-041448,CloudKitchen,CUST-03832,2026-08-06T12:11,863.6,INR,card,success,,false,false
TXN-041449,CloudKitchen,CUST-03650,2026-07-18T15:33,3838.05,INR,card,success,,false,false
TXN-041450,FitSpace,CUST-04490,2026-07-14T21:45,1438.36,INR,netbanking,failed,authentication_failed,false,false
TXN-041451,FitSpace,CUST-01736,2026-08-18T19:34,4940.76,INR,card,success,,false,false
TXN-041452,EduPrime,CUST-07104,2026-08-26T02:05,1227.16,INR,netbanking,success,,false,false
TXN-041453,NovaMart,CUST-09691,2026-08-17T07:09,513.21,INR,card,failed,unknown,false,false
TXN-041454,FitSpace,CUST-09026,2026-07-04T15:25,7560.06,INR,netbanking,failed,insufficient_funds,true,false
TXN-041455,FitSpace,CUST-04023,2026-07-29T14:43,2619.97,INR,card,failed,unknown,false,false
TXN-041456,CloudKitchen,CUST-02845,2026-07-23T20:37,612.77,INR,wallet,failed,insufficient_funds,true,true
TXN-041457,FitSpace,CUST-07443,2026-08-09T19:16,3673.81,INR,upi,failed,bank_declined,true,false
TXN-041458,EduPrime,CUST-06896,2026-08-13T05:24,1730.25,INR,card,success,,false,false
TXN-041459,FitSpace,CUST-08547,2026-07-17T16:32,3391.29,INR,upi,success,,false,false
TXN-041460,FitSpace,CUST-03076,2026-09-02T13:36,579.48,INR,wallet,success,,false,false
TXN-041461,FitSpace,CUST-00885,2026-07-15T13:05,1568.56,INR,upi,failed,network_error,true,true
TXN-041462,CloudKitchen,CUST-01617,2026-08-17T11:04,2850.83,INR,upi,success,,false,false
TXN-041463,NovaMart,CUST-04848,2026-07-23T09:48,1345.12,INR,netbanking,success,,false,false
TXN-041464,EduPrime,CUST-07517,2026-08-04T23:45,4640.81,INR,card,success,,false,false
TXN-041465,CloudKitchen,CUST-05974,2026-07-07T16:28,9382.73,INR,card,success,,false,false
TXN-041466,NovaMart,CUST-00106,2026-09-02T23:18,849.47,INR,card,success,,false,false
TXN-041467,FitSpace,CUST-02453,2026-08-20T02:48,2153.59,INR,card,failed,limit_exceeded,false,false
TXN-041468,NovaMart,CUST-04015,2026-07-09T12:46,1563.3,INR,upi,success,,false,false
TXN-041469,FitSpace,CUST-07080,2026-08-11T00:11,2910.56,INR,wallet,failed,network_error,true,false
TXN-041470,CloudKitchen,CUST-08707,2026-07-10T02:30,563.19,INR,wallet,success,,false,false
TXN-041471,CloudKitchen,CUST-06903,2026-07-06T20:01,1450.3,INR,upi,failed,insufficient_funds,true,false
TXN-041472,UrbanKart,CUST-06305,2026-08-25T18:02,692.83,INR,wallet,success,,false,false
TXN-041473,FitSpace,CUST-04398,2026-07-23T12:32,5750.69,INR,netbanking,success,,false,false
TXN-041474,CloudKitchen,CUST-01225,2026-07-30T02:21,702.06,INR,card,success,,false,false
TXN-041475,UrbanKart,CUST-04293,2026-08-14T17:10,3351.45,INR,netbanking,success,,false,false
TXN-041476,NovaMart,CUST-08388,2026-08-10T18:54,239.67,INR,card,success,,false,false
TXN-041477,UrbanKart,CUST-03077,2026-08-31T10:44,1181.6,INR,wallet,success,,false,false
TXN-041478,CloudKitchen,CUST-00618,2026-07-13T02:44,1402.89,INR,netbanking,success,,false,false
TXN-041479,FitSpace,CUST-08023,2026-08-26T04:33,1238.39,INR,card,success,,false,false
TXN-041480,CloudKitchen,CUST-00720,2026-07-04T17:14,4935.27,INR,wallet,success,,false,false
TXN-041481,FitSpace,CUST-02927,2026-08-25T10:41,2585.69,INR,wallet,success,,false,false
TXN-041482,CloudKitchen,CUST-04659,2026-08-26T08:51,1539.46,INR,wallet,failed,bank_declined,true,false
TXN-041483,FitSpace,CUST-02837,2026-08-24T05:07,1420.65,INR,upi,success,,false,false
TXN-041484,UrbanKart,CUST-03754,2026-08-22T20:52,2531.95,INR,netbanking,success,,false,false
TXN-041485,FitSpace,CUST-03136,2026-07-06T09:56,1042.36,INR,card,success,,false,false
TXN-041486,FitSpace,CUST-03923,2026-08-17T13:19,1244.47,INR,card,success,,false,false
TXN-041487,NovaMart,CUST-02719,2026-08-10T19:46,1039.42,INR,netbanking,success,,false,false
TXN-041488,CloudKitchen,CUST-08205,2026-08-04T20:20,2537.03,INR,upi,success,,false,false
TXN-041489,NovaMart,CUST-00949,2026-08-29T16:41,665.16,INR,netbanking,success,,false,false
TXN-041490,NovaMart,CUST-05180,2026-08-31T04:54,149.3,INR,upi,success,,false,false
TXN-041491,CloudKitchen,CUST-09590,2026-08-24T08:19,2303.95,INR,card,success,,false,false
TXN-041492,NovaMart,CUST-01289,2026-08-12T10:19,1283.82,INR,card,success,,false,false
TXN-041493,NovaMart,CUST-08794,2026-08-22T23:20,1726.51,INR,card,success,,false,false
TXN-041494,CloudKitchen,CUST-03993,2026-08-29T20:22,2704.63,INR,card,success,,false,false
TXN-041495,NovaMart,CUST-05232,2026-08-27T02:59,768.99,INR,wallet,failed,authentication_failed,false,false
TXN-041496,NovaMart,CUST-07891,2026-07-01T11:53,1303.29,INR,upi,success,,false,false
TXN-041497,NovaMart,CUST-07183,2026-08-02T10:57,2024.49,INR,wallet,success,,false,false
TXN-041498,NovaMart,CUST-05605,2026-07-13T21:01,811.65,INR,upi,success,,false,false
TXN-041499,NovaMart,CUST-09701,2026-07-27T23:44,1224.16,INR,upi,success,,false,false
TXN-041500,FitSpace,CUST-04796,2026-07-20T15:39,1546.67,INR,upi,success,,false,false
TXN-041501,FitSpace,CUST-03405,2026-07-09T06:48,1636.21,INR,card,success,,false,false
TXN-041502,FitSpace,CUST-01146,2026-08-29T02:44,3841.73,INR,upi,success,,false,false
TXN-041503,FitSpace,CUST-09215,2026-07-14T14:04,465.35,INR,upi,success,,false,false
TXN-041504,UrbanKart,CUST-00528,2026-07-14T05:11,855.99,INR,wallet,success,,false,false
TXN-041505,FitSpace,CUST-04854,2026-08-31T08:39,1266.74,INR,netbanking,success,,false,false
TXN-041506,UrbanKart,CUST-04386,2026-08-10T21:51,4038.77,INR,wallet,success,,false,false
TXN-041507,EduPrime,CUST-01020,2026-07-29T22:34,15955.63,INR,card,failed,insufficient_funds,true,false
TXN-041508,CloudKitchen,CUST-05929,2026-07-24T10:07,787.13,INR,netbanking,success,,false,false
TXN-041509,UrbanKart,CUST-03920,2026-08-17T02:14,390.77,INR,wallet,success,,false,false
TXN-041510,UrbanKart,CUST-02171,2026-08-02T21:29,2739.22,INR,wallet,failed,network_error,true,false
TXN-041511,FitSpace,CUST-05462,2026-07-27T10:35,2116.87,INR,netbanking,success,,false,false
TXN-041512,EduPrime,CUST-01532,2026-07-11T06:24,3545.47,INR,netbanking,success,,false,false
TXN-041513,CloudKitchen,CUST-02213,2026-07-24T15:42,2274.55,INR,upi,success,,false,false
TXN-041514,CloudKitchen,CUST-06647,2026-07-14T06:05,1118.52,INR,netbanking,success,,false,false
TXN-041515,EduPrime,CUST-03266,2026-09-02T15:37,2377.87,INR,upi,failed,authentication_failed,false,false
TXN-041516,CloudKitchen,CUST-06935,2026-08-13T02:02,2402.89,INR,upi,success,,false,false
TXN-041517,NovaMart,CUST-08925,2026-07-17T11:20,1739.84,INR,wallet,failed,expired_card,false,false
TXN-041518,NovaMart,CUST-00147,2026-07-20T11:45,1596.49,INR,wallet,success,,false,false
TXN-041519,EduPrime,CUST-02397,2026-07-13T20:32,3438.89,INR,netbanking,success,,false,false
TXN-041520,NovaMart,CUST-07011,2026-08-21T11:14,3529.1,INR,card,success,,false,false
TXN-041521,CloudKitchen,CUST-00791,2026-08-31T00:45,4506.78,INR,card,success,,false,false
TXN-041522,FitSpace,CUST-01805,2026-07-24T23:55,940.69,INR,netbanking,failed,insufficient_funds,true,true
TXN-041523,FitSpace,CUST-04637,2026-07-17T08:50,803.47,INR,upi,success,,false,false
TXN-041524,NovaMart,CUST-06649,2026-08-12T21:15,325.67,INR,netbanking,success,,false,false
TXN-041525,UrbanKart,CUST-03093,2026-07-29T00:21,1346.74,INR,upi,failed,insufficient_funds,true,false
TXN-041526,CloudKitchen,CUST-04181,2026-08-28T13:14,2288.5,INR,upi,failed,expired_card,false,false
TXN-041527,EduPrime,CUST-06913,2026-07-16T13:53,890.95,INR,wallet,success,,false,false
TXN-041528,EduPrime,CUST-08148,2026-07-29T04:33,2546.34,INR,wallet,failed,bank_declined,true,false
TXN-041529,FitSpace,CUST-05493,2026-07-04T10:58,1433.68,INR,netbanking,success,,false,false
TXN-041530,NovaMart,CUST-01820,2026-08-13T18:52,3461.4,INR,netbanking,success,,false,false
TXN-041531,FitSpace,CUST-01668,2026-09-04T01:53,1502.27,INR,wallet,success,,false,false
TXN-041532,FitSpace,CUST-06681,2026-07-20T14:57,2171.93,INR,upi,success,,false,false
TXN-041533,UrbanKart,CUST-04306,2026-08-20T06:22,1197.27,INR,wallet,failed,insufficient_funds,true,true
TXN-041534,CloudKitchen,CUST-04264,2026-08-07T03:55,1252.56,INR,wallet,success,,false,false
TXN-041535,EduPrime,CUST-08338,2026-07-25T19:32,3880.26,INR,upi,failed,bank_declined,true,false
TXN-041536,CloudKitchen,CUST-00074,2026-08-17T06:19,7930.19,INR,netbanking,success,,false,false
TXN-041537,NovaMart,CUST-02302,2026-08-02T08:11,2673.95,INR,wallet,success,,false,false
TXN-041538,UrbanKart,CUST-05530,2026-09-03T04:13,648.48,INR,card,success,,false,false
TXN-041539,UrbanKart,CUST-04057,2026-07-26T05:19,1821.84,INR,upi,success,,false,false
TXN-041540,NovaMart,CUST-04066,2026-07-01T21:02,1406.18,INR,netbanking,success,,false,false
TXN-041541,NovaMart,CUST-09392,2026-08-30T02:15,553.68,INR,wallet,failed,insufficient_funds,true,true
TXN-041542,EduPrime,CUST-07652,2026-08-06T11:40,818.29,INR,wallet,failed,insufficient_funds,true,true
TXN-041543,CloudKitchen,CUST-04688,2026-07-26T08:07,9876.68,INR,card,success,,false,false
TXN-041544,FitSpace,CUST-01470,2026-07-27T17:57,7039.16,INR,netbanking,success,,false,false
TXN-041545,FitSpace,CUST-07308,2026-08-20T20:40,2540.72,INR,card,success,,false,false
TXN-041546,EduPrime,CUST-06946,2026-08-09T13:33,1658.39,INR,card,success,,false,false
TXN-041547,NovaMart,CUST-08626,2026-08-25T03:05,1775.16,INR,card,success,,false,false
TXN-041548,EduPrime,CUST-06309,2026-07-23T15:13,2108.61,INR,wallet,success,,false,false
TXN-041549,NovaMart,CUST-02092,2026-08-19T04:24,3544.48,INR,netbanking,success,,false,false
TXN-041550,FitSpace,CUST-08617,2026-07-22T21:14,5296.84,INR,upi,success,,false,false
TXN-041551,CloudKitchen,CUST-04463,2026-08-20T21:01,2703.73,INR,card,success,,false,false
TXN-041552,NovaMart,CUST-09943,2026-07-05T20:49,2402.58,INR,netbanking,success,,false,false
TXN-041553,EduPrime,CUST-08523,2026-08-28T16:33,1506.26,INR,wallet,success,,false,false
TXN-041554,EduPrime,CUST-04830,2026-09-01T04:43,2998.95,INR,card,success,,false,false
TXN-041555,NovaMart,CUST-08126,2026-07-22T08:19,3546.05,INR,netbanking,success,,false,false
TXN-041556,FitSpace,CUST-09765,2026-08-25T14:43,4014.08,INR,upi,success,,false,false
TXN-041557,CloudKitchen,CUST-05347,2026-08-08T03:37,1675.5,INR,netbanking,success,,false,false
TXN-041558,EduPrime,CUST-06535,2026-08-27T15:59,1716.11,INR,card,success,,false,false
TXN-041559,NovaMart,CUST-05352,2026-07-30T05:55,7591.4,INR,wallet,success,,false,false
TXN-041560,FitSpace,CUST-08198,2026-07-27T13:49,3135.12,INR,wallet,success,,false,false
TXN-041561,UrbanKart,CUST-00871,2026-08-24T14:34,4465.17,INR,netbanking,success,,false,false
TXN-041562,UrbanKart,CUST-07100,2026-07-08T23:32,1884.81,INR,upi,success,,false,false
TXN-041563,EduPrime,CUST-07530,2026-09-03T12:16,1226.72,INR,wallet,success,,false,false
TXN-041564,FitSpace,CUST-06567,2026-07-12T20:30,2847.74,INR,upi,success,,false,false
TXN-041565,FitSpace,CUST-05969,2026-08-15T13:34,1090.4,INR,netbanking,failed,limit_exceeded,false,false
TXN-041566,CloudKitchen,CUST-02985,2026-08-02T14:01,932.88,INR,wallet,success,,false,false
TXN-041567,NovaMart,CUST-02637,2026-08-05T18:28,2435.72,INR,wallet,success,,false,false
TXN-041568,FitSpace,CUST-08205,2026-07-08T19:27,1834.44,INR,netbanking,success,,false,false
TXN-041569,EduPrime,CUST-04472,2026-08-28T22:32,1985.49,INR,netbanking,failed,insufficient_funds,true,false
TXN-041570,EduPrime,CUST-09050,2026-07-26T04:38,846.48,INR,card,success,,false,false
TXN-041571,CloudKitchen,CUST-05607,2026-08-29T21:42,5135.39,INR,upi,success,,false,false
TXN-041572,EduPrime,CUST-04711,2026-08-17T16:27,2762.44,INR,netbanking,success,,false,false
TXN-041573,NovaMart,CUST-08166,2026-08-10T02:38,5923.49,INR,card,success,,false,false
TXN-041574,EduPrime,CUST-00020,2026-07-10T21:06,1644.5,INR,wallet,success,,false,false
TXN-041575,EduPrime,CUST-09993,2026-07-17T18:47,13972.97,INR,netbanking,success,,false,false
TXN-041576,FitSpace,CUST-08472,2026-07-15T16:40,450.04,INR,wallet,success,,false,false
TXN-041577,CloudKitchen,CUST-02868,2026-09-02T07:07,10238.91,INR,wallet,success,,false,false
TXN-041578,EduPrime,CUST-00140,2026-07-14T14:26,3590.52,INR,upi,success,,false,false
TXN-041579,CloudKitchen,CUST-06435,2026-08-23T08:49,795.57,INR,netbanking,success,,false,false
TXN-041580,NovaMart,CUST-06205,2026-09-02T15:46,531.14,INR,netbanking,success,,false,false
TXN-041581,NovaMart,CUST-07321,2026-08-29T01:22,569.14,INR,card,failed,network_error,true,false
TXN-041582,EduPrime,CUST-02934,2026-07-27T12:55,4309.86,INR,netbanking,success,,false,false
TXN-041583,EduPrime,CUST-02137,2026-08-16T00:35,917.63,INR,card,success,,false,false
TXN-041584,FitSpace,CUST-04153,2026-07-21T09:46,840.96,INR,wallet,failed,unknown,false,false
TXN-041585,FitSpace,CUST-03401,2026-07-16T15:38,769.07,INR,wallet,success,,false,false
TXN-041586,FitSpace,CUST-02065,2026-08-11T20:14,2259.76,INR,card,success,,false,false
TXN-041587,CloudKitchen,CUST-01775,2026-07-03T11:04,4634.58,INR,upi,success,,false,false
TXN-041588,UrbanKart,CUST-08342,2026-08-08T09:42,4305.0,INR,upi,failed,bank_declined,true,false
TXN-041589,EduPrime,CUST-01835,2026-08-19T14:26,633.84,INR,wallet,success,,false,false
TXN-041590,NovaMart,CUST-06341,2026-07-16T13:05,306.44,INR,netbanking,success,,false,false
TXN-041591,UrbanKart,CUST-03687,2026-07-03T00:38,3170.94,INR,card,success,,false,false
TXN-041592,NovaMart,CUST-00893,2026-08-14T15:01,12923.07,INR,upi,failed,bank_declined,true,false
TXN-041593,FitSpace,CUST-03184,2026-09-04T00:00,3814.79,INR,card,success,,false,false
TXN-041594,CloudKitchen,CUST-03786,2026-07-11T04:26,1192.73,INR,netbanking,success,,false,false
TXN-041595,UrbanKart,CUST-02622,2026-08-17T02:40,1303.03,INR,card,success,,false,false
TXN-041596,UrbanKart,CUST-00461,2026-07-06T08:43,17776.78,INR,card,success,,false,false
TXN-041597,NovaMart,CUST-02465,2026-07-24T03:48,1957.42,INR,upi,success,,false,false
TXN-041598,NovaMart,CUST-05592,2026-08-15T03:12,1567.94,INR,card,success,,false,false
TXN-041599,FitSpace,CUST-06715,2026-08-01T16:03,4522.89,INR,wallet,success,,false,false
TXN-041600,CloudKitchen,CUST-03376,2026-07-24T06:45,4172.42,INR,netbanking,success,,false,false
TXN-041601,NovaMart,CUST-00789,2026-08-02T02:18,1852.59,INR,card,success,,false,false
TXN-041602,FitSpace,CUST-01238,2026-08-02T21:42,5228.72,INR,upi,success,,false,false
TXN-041603,EduPrime,CUST-07431,2026-07-03T20:58,829.94,INR,netbanking,success,,false,false
TXN-041604,FitSpace,CUST-03389,2026-07-03T02:41,2734.07,INR,netbanking,failed,temporary_bank_issue,true,false
TXN-041605,CloudKitchen,CUST-02415,2026-08-10T15:19,2046.22,INR,wallet,failed,limit_exceeded,false,false
TXN-041606,CloudKitchen,CUST-06476,2026-07-28T01:28,4532.96,INR,netbanking,success,,false,false
TXN-041607,UrbanKart,CUST-03256,2026-08-09T12:18,1203.59,INR,card,success,,false,false
TXN-041608,FitSpace,CUST-01862,2026-07-18T23:23,1342.15,INR,card,success,,false,false
TXN-041609,NovaMart,CUST-09395,2026-08-10T13:27,16734.11,INR,upi,success,,false,false
TXN-041610,FitSpace,CUST-01313,2026-08-04T00:29,2021.67,INR,wallet,success,,false,false
TXN-041611,EduPrime,CUST-05918,2026-07-08T15:50,685.08,INR,wallet,success,,false,false
TXN-041612,NovaMart,CUST-09267,2026-08-19T02:01,491.59,INR,wallet,failed,insufficient_funds,true,true
TXN-041613,UrbanKart,CUST-07570,2026-07-18T18:58,1146.02,INR,card,success,,false,false
TXN-041614,CloudKitchen,CUST-04832,2026-08-01T01:06,4246.14,INR,card,success,,false,false
TXN-041615,FitSpace,CUST-04229,2026-08-07T13:41,1024.52,INR,card,success,,false,false
TXN-041616,CloudKitchen,CUST-00766,2026-07-07T15:46,560.64,INR,card,success,,false,false
TXN-041617,UrbanKart,CUST-01402,2026-07-19T02:33,2878.65,INR,upi,success,,false,false
TXN-041618,UrbanKart,CUST-02309,2026-07-06T06:17,1636.56,INR,upi,success,,false,false
TXN-041619,UrbanKart,CUST-00676,2026-08-04T06:27,7844.5,INR,netbanking,success,,false,false
TXN-041620,FitSpace,CUST-09866,2026-08-19T21:57,1684.31,INR,netbanking,success,,false,false
TXN-041621,EduPrime,CUST-05709,2026-07-05T10:44,5224.64,INR,upi,success,,false,false
TXN-041622,UrbanKart,CUST-04206,2026-07-21T05:18,801.2,INR,upi,success,,false,false
TXN-041623,FitSpace,CUST-07993,2026-08-13T12:16,169.81,INR,card,success,,false,false
TXN-041624,FitSpace,CUST-08663,2026-08-11T02:19,2820.35,INR,netbanking,success,,false,false
TXN-041625,FitSpace,CUST-03989,2026-08-14T04:57,1550.05,INR,upi,success,,false,false
TXN-041626,CloudKitchen,CUST-02552,2026-07-12T13:09,7381.61,INR,netbanking,success,,false,false
TXN-041627,NovaMart,CUST-06849,2026-07-25T11:12,9202.72,INR,wallet,success,,false,false
TXN-041628,UrbanKart,CUST-00624,2026-08-14T10:07,953.91,INR,card,success,,false,false
TXN-041629,EduPrime,CUST-07666,2026-08-28T04:14,577.98,INR,netbanking,success,,false,false
TXN-041630,NovaMart,CUST-04420,2026-08-20T16:41,1721.13,INR,netbanking,success,,false,false
TXN-041631,UrbanKart,CUST-04274,2026-07-18T08:46,3202.24,INR,card,failed,insufficient_funds,true,true
TXN-041632,CloudKitchen,CUST-08009,2026-08-21T10:16,514.62,INR,wallet,success,,false,false
TXN-041633,EduPrime,CUST-00601,2026-08-20T08:45,1064.15,INR,netbanking,success,,false,false
TXN-041634,FitSpace,CUST-06811,2026-07-18T07:35,3285.26,INR,wallet,success,,false,false
TXN-041635,CloudKitchen,CUST-04585,2026-08-18T12:14,581.51,INR,card,success,,false,false
TXN-041636,EduPrime,CUST-06518,2026-07-03T04:59,1693.42,INR,upi,failed,network_error,true,true
TXN-041637,FitSpace,CUST-04360,2026-08-27T08:54,4265.99,INR,upi,success,,false,false
TXN-041638,UrbanKart,CUST-07544,2026-08-11T10:12,1423.14,INR,wallet,success,,false,false
TXN-041639,EduPrime,CUST-05147,2026-08-02T22:57,12290.1,INR,wallet,success,,false,false
TXN-041640,NovaMart,CUST-06329,2026-08-19T20:32,5780.11,INR,netbanking,success,,false,false
TXN-041641,CloudKitchen,CUST-06058,2026-07-17T07:37,896.54,INR,wallet,success,,false,false
TXN-041642,UrbanKart,CUST-05637,2026-08-25T16:07,676.09,INR,wallet,success,,false,false
TXN-041643,EduPrime,CUST-09423,2026-08-14T17:37,4647.37,INR,wallet,success,,false,false
TXN-041644,FitSpace,CUST-03650,2026-07-18T22:00,3139.94,INR,card,success,,false,false
TXN-041645,UrbanKart,CUST-02473,2026-08-15T01:07,1204.62,INR,netbanking,success,,false,false
TXN-041646,NovaMart,CUST-07915,2026-08-13T00:15,7212.47,INR,netbanking,success,,false,false
TXN-041647,UrbanKart,CUST-09088,2026-07-14T12:24,3399.98,INR,card,success,,false,false
TXN-041648,NovaMart,CUST-04183,2026-07-30T08:02,1831.36,INR,upi,success,,false,false
TXN-041649,FitSpace,CUST-05428,2026-09-01T15:12,1836.28,INR,upi,failed,bank_declined,true,true
TXN-041650,FitSpace,CUST-08506,2026-07-02T04:21,1046.17,INR,upi,success,,false,false
TXN-041651,NovaMart,CUST-03486,2026-07-14T12:10,199.37,INR,netbanking,success,,false,false
TXN-041652,NovaMart,CUST-08079,2026-08-15T20:35,3293.69,INR,upi,success,,false,false
TXN-041653,UrbanKart,CUST-09415,2026-08-06T09:09,3327.45,INR,upi,success,,false,false
TXN-041654,FitSpace,CUST-03185,2026-07-10T07:32,1085.73,INR,card,success,,false,false
TXN-041655,FitSpace,CUST-00260,2026-07-07T20:18,4135.58,INR,netbanking,success,,false,false
TXN-041656,FitSpace,CUST-04111,2026-07-01T13:45,3052.01,INR,card,success,,false,false
TXN-041657,CloudKitchen,CUST-02506,2026-07-10T00:41,1164.26,INR,wallet,success,,false,false
TXN-041658,NovaMart,CUST-08326,2026-07-22T23:24,4473.08,INR,card,success,,false,false
TXN-041659,CloudKitchen,CUST-04908,2026-07-05T22:16,1659.35,INR,card,success,,false,false
TXN-041660,FitSpace,CUST-06151,2026-07-14T08:23,1768.4,INR,card,success,,false,false
TXN-041661,EduPrime,CUST-07963,2026-08-16T19:04,1610.01,INR,card,failed,insufficient_funds,true,false
TXN-041662,CloudKitchen,CUST-06003,2026-07-26T13:19,1051.34,INR,card,success,,false,false
TXN-041663,NovaMart,CUST-04544,2026-07-10T16:27,4997.52,INR,card,failed,temporary_bank_issue,true,false
TXN-041664,NovaMart,CUST-01107,2026-08-23T17:37,1414.46,INR,wallet,success,,false,false
TXN-041665,UrbanKart,CUST-03285,2026-08-06T05:23,3840.95,INR,wallet,failed,bank_declined,true,false
TXN-041666,FitSpace,CUST-02469,2026-07-13T16:46,1360.41,INR,upi,failed,network_error,true,true
TXN-041667,FitSpace,CUST-03503,2026-08-10T07:51,7043.81,INR,card,success,,false,false
TXN-041668,UrbanKart,CUST-08856,2026-07-11T01:59,2140.93,INR,netbanking,success,,false,false
TXN-041669,EduPrime,CUST-07564,2026-08-01T03:23,2003.67,INR,card,success,,false,false
TXN-041670,UrbanKart,CUST-01427,2026-08-06T03:28,729.55,INR,card,success,,false,false
TXN-041671,UrbanKart,CUST-05103,2026-08-26T11:21,1401.71,INR,upi,success,,false,false
TXN-041672,FitSpace,CUST-08642,2026-07-29T21:27,1298.09,INR,card,success,,false,false
TXN-041673,NovaMart,CUST-07494,2026-07-03T10:54,2106.55,INR,upi,success,,false,false
TXN-041674,EduPrime,CUST-07922,2026-07-16T01:41,2008.14,INR,netbanking,success,,false,false
TXN-041675,EduPrime,CUST-02559,2026-07-27T20:21,395.09,INR,wallet,failed,bank_declined,true,false
TXN-041676,FitSpace,CUST-02919,2026-08-07T23:43,5516.61,INR,upi,success,,false,false
TXN-041677,EduPrime,CUST-06234,2026-08-28T18:01,1942.73,INR,wallet,success,,false,false
TXN-041678,UrbanKart,CUST-09707,2026-08-17T07:30,4292.14,INR,netbanking,success,,false,false
TXN-041679,UrbanKart,CUST-06660,2026-08-09T11:11,1388.52,INR,upi,success,,false,false
TXN-041680,NovaMart,CUST-00751,2026-08-11T04:26,814.06,INR,netbanking,success,,false,false
TXN-041681,CloudKitchen,CUST-06262,2026-08-26T14:46,300.6,INR,card,success,,false,false
